epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,0.94977,0.94977,0.12451,277342,118057,159262
1,1,0.95389,0.95389,0.13004,12403,12370,0
1,2,0.95058,0.95058,0.12276,7269,7240,4
1,3,0.95181,0.95181,0.12725,6917,6890,0
1,4,0.95275,0.95275,0.11978,6938,6899,3
1,5,0.95145,0.95145,0.12293,5977,5949,0
1,6,0.94661,0.94661,0.12137,12530,12501,2
1,7,0.95380,0.95380,0.12802,8724,8686,0
1,8,0.95461,0.95461,0.12991,8286,8255,1
1,9,0.94506,0.94506,0.12990,7662,7638,0
1,10,0.95005,0.95005,0.12597,6923,6888,3
1,11,0.95211,0.95211,0.13172,6093,6066,0
1,12,0.94997,0.94997,0.12254,5988,5959,3
1,13,0.95240,0.95240,0.11690,5834,5807,0
1,14,0.95009,0.95009,0.12492,7286,7258,0
1,15,0.95083,0.95083,0.12486,6974,6947,0
1,16,0.95033,0.95033,0.12580,7777,7752,0
1,17,0.94803,0.94803,0.12526,17833,17801,0
1,18,0.94774,0.94774,0.12309,5860,5836,0
1,19,0.95195,0.95195,0.12782,6938,6906,0
1,20,0.95783,0.95783,0.12731,7243,7217,0
1,21,0.95548,0.95548,0.12287,6785,6757,0
2,0,0.95092,0.95092,0.12206,50971,29599,21349
2,1,0.95417,0.95417,0.11549,6456,6428,1
2,2,0.94835,0.94835,0.12394,6024,5993,4
2,3,0.94905,0.94905,0.12627,5888,5860,0
2,4,0.94679,0.94679,0.12346,5984,5959,0
2,5,0.95391,0.95391,0.13007,5930,5902,0
2,6,0.94748,0.94748,0.13102,6819,6785,0
2,7,0.95371,0.95371,0.11979,6980,6950,1
2,8,0.94871,0.94871,0.12498,7339,7312,0
2,9,0.94936,0.94936,0.12662,6942,6914,3
2,10,0.94906,0.94906,0.12510,5470,5443,0
2,11,0.94993,0.94993,0.12814,6300,6270,0
2,12,0.94709,0.94709,0.12276,6171,6141,3
2,13,0.95362,0.95362,0.12762,7157,7131,0
2,14,0.95068,0.95068,0.12259,6721,6680,29
2,15,0.94958,0.94958,0.12306,6635,6604,0
2,16,0.94823,0.94823,0.12586,8468,8435,0
2,17,0.95029,0.95029,0.12523,5292,5264,0
2,18,0.94879,0.94879,0.12343,7084,7059,0
