epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,0.95216,0.95216,0.12024,279948,121911,158015
1,1,0.95137,0.95137,0.12688,12402,12373,0
1,2,0.94454,0.94454,0.13180,7274,7242,2
1,3,0.95427,0.95427,0.13643,6912,6878,0
1,4,0.95509,0.95509,0.11901,6936,6903,1
1,5,0.95163,0.95163,0.13189,5976,5945,0
1,6,0.94628,0.94628,0.12093,12506,12472,0
1,7,0.94801,0.94801,0.13247,8739,8708,0
1,8,0.95291,0.95291,0.13333,8294,8256,0
1,9,0.94725,0.94725,0.12522,7660,7628,0
1,10,0.95294,0.95294,0.12459,6926,6890,4
1,11,0.95256,0.95256,0.12428,6093,6064,0
1,12,0.94928,0.94928,0.12375,5988,5952,1
1,13,0.94922,0.94922,0.12159,5832,5799,3
1,14,0.94923,0.94923,0.12494,7289,7258,0
1,15,0.95007,0.95007,0.13099,6973,6938,0
1,16,0.95181,0.95181,0.12119,7779,7745,0
1,17,0.95033,0.95033,0.12442,17832,17794,0
1,18,0.94846,0.94846,0.12894,5867,5835,0
1,19,0.95437,0.95437,0.12095,6936,6906,0
1,20,0.95353,0.95353,0.12528,7243,7212,0
1,21,0.95303,0.95303,0.12793,6776,6742,0
2,0,0.95137,0.95137,0.11974,50969,27367,23576
2,1,0.95194,0.95194,0.12493,6456,6421,0
2,2,0.95236,0.95236,0.12070,6023,5995,0
2,3,0.95059,0.95059,0.12167,5887,5857,0
2,4,0.95239,0.95239,0.12535,5983,5951,0
2,5,0.94502,0.94502,0.13084,5939,5899,0
2,6,0.94547,0.94547,0.13159,6811,6782,0
2,7,0.94503,0.94503,0.12770,6977,6945,3
2,8,0.95097,0.95097,0.12335,7337,7304,1
2,9,0.95012,0.95012,0.13732,6942,6905,0
2,10,0.94784,0.94784,0.12345,5469,5435,0
2,11,0.95145,0.95145,0.11903,6301,6218,0
2,12,0.94360,0.94360,0.12668,6178,6118,0
2,13,0.95450,0.95450,0.12166,7155,7122,0
2,14,0.95329,0.95329,0.13256,6723,6685,0
2,15,0.95646,0.95646,0.12398,6629,6599,0
2,16,0.95075,0.95075,0.12629,8464,8437,0
2,17,0.94537,0.94537,0.12174,5295,5264,0
2,18,0.94616,0.94616,0.12162,7086,7052,0
