epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,0.96416,0.95144,0.12712,37888,23389,14478
1,1,0.95926,0.94661,0.12641,3027,3004,0
1,2,0.96210,0.94878,0.13320,3043,3021,0
1,3,0.96405,0.95135,0.12701,3025,3003,0
1,4,0.95875,0.94704,0.11707,2901,2879,0
1,5,0.96008,0.94794,0.12140,3083,3061,0
1,6,0.95562,0.94358,0.12032,2903,2881,0
1,7,0.95770,0.94573,0.11963,3042,3020,0
1,8,0.95924,0.94702,0.12227,2964,2942,0
1,9,0.95394,0.94177,0.12166,2988,2966,0
1,10,0.95692,0.94491,0.12014,3052,3030,0
1,11,0.95666,0.94427,0.12386,3111,3088,0
1,12,0.95442,0.94264,0.11777,2843,2820,0
1,13,0.95524,0.94345,0.11790,2857,2835,0
1,14,0.95312,0.94209,0.11036,3649,3627,0
1,15,0.95772,0.94615,0.11566,13675,13653,0
1,16,0.95644,0.94481,0.11622,3380,3358,0
1,17,0.95705,0.94521,0.11842,2847,2825,0
1,18,0.94961,0.93743,0.12185,3821,3798,0
1,19,0.95627,0.94490,0.11378,3134,3112,0
1,20,0.95242,0.94100,0.11419,3338,3316,0
1,21,0.94944,0.93796,0.11480,2833,2810,0
2,0,0.94635,0.93504,0.11308,58984,50654,8307
2,1,0.94369,0.93335,0.10334,2813,2791,0
2,2,0.94848,0.93771,0.10774,2955,2933,0
2,3,0.93974,0.92853,0.11205,2916,2893,0
2,4,0.93676,0.92654,0.10222,2936,2913,0
2,5,0.93988,0.92905,0.10828,3206,3184,0
2,6,0.93644,0.92499,0.11451,4551,4529,0
2,7,0.92912,0.91902,0.10098,2855,2832,0
2,8,0.93161,0.92154,0.10066,2987,2964,0
2,9,0.92481,0.91449,0.10323,3623,3601,0
2,10,0.92228,0.91204,0.10240,2995,2973,0
2,11,0.92303,0.91315,0.09885,2953,2931,0
2,12,0.92053,0.91106,0.09474,2888,2866,0
2,13,0.92310,0.91220,0.10902,3010,2987,0
2,14,0.92267,0.91228,0.10390,2878,2856,0
2,15,0.91723,0.90782,0.09406,2921,2899,0
2,16,0.91767,0.90767,0.09996,2935,2913,0
2,17,0.91223,0.90230,0.09934,4130,4108,0
2,18,0.91136,0.90136,0.10005,3079,3057,0
2,19,0.91406,0.90428,0.09778,3152,3130,0
2,20,0.90983,0.89991,0.09920,2899,2876,0
2,21,0.91041,0.90135,0.09063,3245,3222,0
3,0,0.90772,0.89910,0.08624,11400,5203,6175
3,1,0.90910,0.89860,0.10497,2847,2825,0
3,2,0.90570,0.89657,0.09122,3195,3173,0
3,3,0.90418,0.89494,0.09237,2944,2922,0
3,4,0.90362,0.89395,0.09674,2932,2910,0
3,5,0.90427,0.89453,0.09732,2945,2922,0
3,6,0.90351,0.89439,0.09112,2926,2902,0
3,7,0.90677,0.89752,0.09254,2875,2852,0
3,8,0.91288,0.90340,0.09487,2807,2785,0
3,9,0.91109,0.90236,0.08732,4656,4633,0
3,10,0.90412,0.89565,0.08471,3879,3846,0
3,11,0.90639,0.89699,0.09399,2754,2732,0
3,12,0.90912,0.90056,0.08553,3000,2977,0
3,13,0.89602,0.88693,0.09091,2802,2779,0
3,14,0.89819,0.88949,0.08704,2841,2819,0
3,15,0.89367,0.88538,0.08293,2920,2897,0
3,16,0.90248,0.89327,0.09205,2861,2838,0
3,17,0.89414,0.88642,0.07723,2870,2847,0
3,18,0.88833,0.87954,0.08786,2698,2676,0
3,19,0.89099,0.88230,0.08691,2843,2821,0
3,20,0.88693,0.87850,0.08429,5629,5607,0
3,21,0.89415,0.88542,0.08729,2936,2914,0
4,0,0.88389,0.87548,0.08410,10350,5275,5053
4,1,0.89411,0.88575,0.08361,2949,2927,0
4,2,0.88622,0.87796,0.08256,2800,2777,0
4,3,0.88350,0.87513,0.08373,2853,2830,1
4,4,0.88188,0.87373,0.08149,2850,2827,0
4,5,0.88401,0.87510,0.08907,2890,2868,0
4,6,0.87638,0.86824,0.08143,2752,2729,0
4,7,0.87203,0.86369,0.08334,2859,2836,0
4,8,0.87051,0.86247,0.08044,2784,2762,0
4,9,0.86843,0.86011,0.08322,2772,2750,0
4,10,0.86917,0.86083,0.08338,2762,2740,0
4,11,0.86332,0.85518,0.08142,2860,2838,0
4,12,0.85520,0.84755,0.07650,2860,2838,0
4,13,0.85787,0.85007,0.07799,2853,2830,0
4,14,0.85707,0.84868,0.08387,2761,2738,0
4,15,0.84602,0.83833,0.07685,2792,2769,0
4,16,0.85326,0.84531,0.07952,2772,2750,0
4,17,0.84249,0.83435,0.08136,2717,2695,0
4,18,0.85008,0.84253,0.07547,2847,2825,0
4,19,0.84450,0.83652,0.07976,2874,2851,0
4,20,0.83417,0.82662,0.07552,2845,2823,0
4,21,0.83051,0.82286,0.07649,2799,2777,0
5,0,0.83048,0.82320,0.07286,10397,4890,5485
5,1,0.82894,0.82140,0.07543,2826,2804,0
5,2,0.82825,0.82094,0.07307,2974,2951,0
5,3,0.82584,0.81775,0.08093,2885,2863,0
5,4,0.81271,0.80499,0.07724,2766,2743,0
5,5,0.81673,0.80897,0.07760,2751,2729,0
5,6,0.81735,0.80964,0.07711,2908,2886,0
5,7,0.81164,0.80384,0.07803,2944,2921,0
5,8,0.81048,0.80288,0.07591,2993,2971,0
5,9,0.80597,0.79806,0.07910,2956,2934,0
5,10,0.80098,0.79342,0.07557,2802,2779,0
5,11,0.80473,0.79731,0.07425,2847,2824,0
5,12,0.80411,0.79641,0.07702,2873,2850,0
5,13,0.79617,0.78825,0.07917,2667,2645,0
5,14,0.78988,0.78230,0.07584,2731,2708,0
5,15,0.79383,0.78585,0.07982,2768,2746,0
5,16,0.78506,0.77766,0.07393,2763,2741,0
5,17,0.78420,0.77676,0.07436,2902,2880,0
5,18,0.78326,0.77609,0.07170,3006,2984,0
5,19,0.77616,0.76924,0.06918,2813,2791,0
5,20,0.78255,0.77491,0.07645,2883,2861,0
5,21,0.77464,0.76694,0.07699,2827,2805,0
6,0,0.76904,0.76188,0.07160,10817,5274,5521
6,1,0.76670,0.76005,0.06650,2872,2850,0
6,2,0.76990,0.76259,0.07312,2974,2952,0
6,3,0.77288,0.76530,0.07577,2965,2942,0
6,4,0.76699,0.75970,0.07283,2935,2913,0
6,5,0.75876,0.75133,0.07437,2866,2844,0
6,6,0.75583,0.74896,0.06879,2865,2842,1
6,7,0.76019,0.75291,0.07285,2938,2916,0
6,8,0.74726,0.74003,0.07235,2895,2873,0
6,9,0.74325,0.73617,0.07079,2905,2881,0
6,10,0.74540,0.73821,0.07194,2892,2870,0
6,11,0.74105,0.73390,0.07150,2932,2910,0
6,12,0.73163,0.72386,0.07771,2857,2833,1
6,13,0.72360,0.71651,0.07093,2830,2808,0
6,14,0.72362,0.71606,0.07561,2833,2811,0
6,15,0.71129,0.70434,0.06946,2918,2896,0
6,16,0.71027,0.70312,0.07157,2763,2741,0
6,17,0.70197,0.69421,0.07758,2859,2837,0
6,18,0.70171,0.69429,0.07419,2890,2868,0
6,19,0.69154,0.68445,0.07093,2854,2832,0
6,20,0.68120,0.67450,0.06702,2794,2772,0
6,21,0.68073,0.67373,0.06994,2791,2769,0
7,0,0.67900,0.67184,0.07168,19290,13151,6117
7,1,0.67295,0.66663,0.06322,2861,2839,0
7,2,0.67018,0.66344,0.06743,2856,2834,0
7,3,0.66365,0.65663,0.07018,3024,3002,0
7,4,0.65965,0.65299,0.06659,2833,2811,0
7,5,0.65521,0.64820,0.07005,2913,2891,0
7,6,0.65888,0.65211,0.06771,2790,2768,0
7,7,0.65684,0.64992,0.06926,2952,2929,0
7,8,0.65667,0.64997,0.06700,2905,2882,0
7,9,0.64865,0.64186,0.06785,2818,2796,0
7,10,0.65195,0.64511,0.06845,3419,3396,0
7,11,0.64240,0.63566,0.06747,2903,2881,0
7,12,0.64374,0.63696,0.06784,2836,2813,0
7,13,nan,nan,nan,2631,2609,0
epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,0.94582,0.94582,0.12712,29851,20885,8943
1,1,0.94903,0.94903,0.12579,2184,2154,0
