epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,0.95946,0.94689,0.12571,38366,25174,13170
1,1,0.96347,0.95112,0.12351,3025,2998,0
1,2,0.96033,0.94790,0.12435,3043,3013,0
1,3,0.96225,0.94962,0.12626,3023,2993,0
1,4,0.96039,0.94835,0.12038,2902,2875,0
1,5,0.95422,0.94227,0.11947,3085,3059,0
1,6,0.95870,0.94674,0.11960,2917,2892,0
1,7,0.95835,0.94591,0.12438,3027,3001,1
1,8,0.95739,0.94526,0.12129,2965,2934,0
1,9,0.95368,0.94152,0.12161,2973,2943,0
1,10,0.95710,0.94497,0.12129,3069,3039,0
1,11,0.95752,0.94557,0.11948,3119,3093,0
1,12,0.95302,0.94154,0.11489,2842,2815,0
1,13,0.95524,0.94414,0.11097,2850,2823,0
1,14,0.95270,0.94122,0.11482,3663,3633,0
1,15,0.95658,0.94481,0.11764,13664,13638,0
1,16,0.95515,0.94432,0.10821,3379,3350,0
1,17,0.95479,0.94372,0.11073,2848,2824,0
1,18,0.94981,0.93843,0.11372,3822,3793,0
1,19,0.95176,0.94076,0.11000,3131,3106,0
1,20,0.95313,0.94230,0.10828,3339,3310,0
1,21,0.95058,0.93955,0.11030,2839,2815,0
2,0,0.94562,0.93537,0.10247,58985,49555,9408
2,1,0.94400,0.93332,0.10679,2806,2775,0
2,2,0.94059,0.92931,0.11275,2947,2917,0
2,3,0.94235,0.93184,0.10517,2933,2902,0
2,4,0.93666,0.92622,0.10446,2933,2903,0
2,5,0.94184,0.93088,0.10962,3209,3185,0
2,6,0.93294,0.92234,0.10597,4549,4523,0
2,7,0.92871,0.91885,0.09855,2854,2828,0
2,8,0.92940,0.91912,0.10285,2987,2961,0
2,9,0.92468,0.91414,0.10534,3635,3604,0
2,10,0.92149,0.91134,0.10157,2981,2955,1
2,11,0.92022,0.91037,0.09849,2954,2923,0
2,12,0.92208,0.91186,0.10225,2890,2861,0
2,13,0.92264,0.91230,0.10341,3007,2977,0
2,14,0.92204,0.91210,0.09935,2879,2849,0
2,15,0.91538,0.90555,0.09830,2921,2892,0
2,16,0.91592,0.90634,0.09573,2933,2903,0
2,17,0.91096,0.90090,0.10055,4144,4118,0
2,18,0.91120,0.90123,0.09967,3067,3041,0
2,19,0.91080,0.90119,0.09610,3150,3120,0
2,20,0.90921,0.89968,0.09535,2900,2875,0
2,21,0.91155,0.90227,0.09287,3244,3215,0
3,0,0.90916,0.89999,0.09174,11401,4694,6684
3,1,0.90802,0.89864,0.09383,2847,2816,0
3,2,0.90812,0.89899,0.09134,3195,3169,0
3,3,0.90989,0.90076,0.09127,2945,2917,0
3,4,0.90408,0.89450,0.09572,2933,2902,0
3,5,0.91191,0.90240,0.09510,2956,2931,0
3,6,0.90688,0.89801,0.08864,2913,2887,0
3,7,0.90157,0.89327,0.08293,2871,2841,0
3,8,0.91166,0.90241,0.09257,2809,2777,0
3,9,0.90935,0.90076,0.08586,4654,4623,0
3,10,0.90495,0.89544,0.09508,3880,3850,0
3,11,0.90345,0.89460,0.08843,2765,2734,0
3,12,0.91059,0.90183,0.08761,2988,2961,0
3,13,0.89446,0.88639,0.08073,2817,2787,0
3,14,0.89552,0.88620,0.09327,2826,2801,0
3,15,0.89467,0.88579,0.08873,2922,2892,0
3,16,0.90349,0.89371,0.09785,2861,2831,0
3,17,0.89614,0.88676,0.09380,2881,2851,0
3,18,0.88886,0.88012,0.08740,2693,2667,0
3,19,0.89197,0.88340,0.08569,2822,2794,0
3,20,0.88630,0.87837,0.07923,5656,5626,0
3,21,0.89542,0.88675,0.08672,2923,2892,0
4,0,0.89399,0.88528,0.08704,10351,3895,6434
4,1,0.88950,0.88164,0.07860,2931,2901,0
4,2,0.88345,0.87461,0.08845,2803,2772,0
4,3,0.88249,0.87434,0.08152,2853,2823,0
4,4,0.88253,0.87440,0.08134,2872,2840,0
4,5,0.88238,0.87445,0.07922,2866,2839,0
4,6,0.87765,0.86944,0.08216,2765,2734,0
4,7,0.87428,0.86657,0.07711,2865,2835,0
4,8,0.86839,0.86011,0.08281,2774,2745,0
