epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,0.96030,0.94838,0.11920,37683,30556,7105
1,1,0.96505,0.95247,0.12581,3019,2994,0
1,2,0.96200,0.94949,0.12507,3043,3018,0
1,3,0.95705,0.94479,0.12254,3026,2998,0
1,4,0.95946,0.94781,0.11651,2901,2876,0
1,5,0.95378,0.94113,0.12652,3084,3059,0
1,6,0.95953,0.94807,0.11468,2903,2878,0
1,7,0.95644,0.94478,0.11658,3041,3016,0
1,8,0.95802,0.94656,0.11456,2965,2941,0
1,9,0.95219,0.94036,0.11834,2972,2948,0
1,10,0.95632,0.94449,0.11829,3068,3045,0
1,11,0.95887,0.94692,0.11951,3111,3086,0
1,12,0.95408,0.94299,0.11083,2843,2819,0
1,13,0.95434,0.94273,0.11611,2857,2833,0
1,14,0.95454,0.94329,0.11248,3651,3626,0
1,15,0.95720,0.94604,0.11156,13674,13650,0
1,16,0.95440,0.94314,0.11260,3379,3354,0
1,17,0.95436,0.94294,0.11423,2848,2823,0
1,18,0.94915,0.93742,0.11736,3820,3796,0
1,19,0.95228,0.94131,0.10975,3136,3112,0
1,20,0.95222,0.94113,0.11083,3335,3311,0
1,21,0.95081,0.93908,0.11733,2834,2810,0
2,0,0.94287,0.93218,0.10684,58963,48259,10682
2,1,0.94108,0.93032,0.10766,2806,2781,0
2,2,0.94210,0.93146,0.10644,2949,2925,0
2,3,0.94158,0.93141,0.10169,2933,2910,0
2,4,0.93698,0.92608,0.10905,2931,2906,0
2,5,0.93886,0.92792,0.10942,3209,3184,0
2,6,0.93373,0.92332,0.10412,4548,4524,0
2,7,0.92984,0.91920,0.10648,2856,2832,0
2,8,0.93169,0.92144,0.10246,2988,2964,0
2,9,0.92541,0.91453,0.10879,3621,3598,0
2,10,0.92164,0.91172,0.09922,2996,2972,0
2,11,0.92492,0.91458,0.10346,2952,2928,0
2,12,0.92139,0.91112,0.10268,2888,2865,0
2,13,0.92046,0.91076,0.09697,3010,2985,0
2,14,0.92030,0.91053,0.09771,2879,2856,0
2,15,0.91463,0.90577,0.08857,2920,2896,0
2,16,0.91722,0.90718,0.10034,2934,2910,0
2,17,0.91224,0.90228,0.09959,4129,4105,0
2,18,0.90905,0.89895,0.10092,3080,3056,0
2,19,0.91363,0.90388,0.09747,3151,3127,0
2,20,0.90901,0.89920,0.09807,2899,2875,0
2,21,0.91025,0.90133,0.08921,3245,3222,0
3,0,0.91007,0.90056,0.09503,11399,3978,7399
3,1,0.90590,0.89644,0.09460,2847,2823,0
3,2,0.90756,0.89825,0.09307,3196,3171,0
3,3,0.90652,0.89679,0.09736,2945,2920,0
3,4,0.90647,0.89708,0.09391,2931,2908,0
3,5,0.90823,0.89907,0.09165,2944,2919,0
3,6,0.91785,0.90805,0.09808,2927,2903,0
3,7,0.90241,0.89390,0.08512,2871,2846,0
3,8,0.91142,0.90194,0.09487,2811,2786,0
3,9,0.90859,0.90057,0.08020,4654,4630,0
3,10,0.89984,0.89117,0.08675,3887,3863,0
3,11,0.90833,0.89943,0.08905,2760,2736,0
3,12,0.90920,0.90099,0.08217,2986,2917,0
3,13,0.89638,0.88815,0.08228,2804,2779,0
3,14,0.89917,0.89047,0.08705,2840,2816,0
3,15,0.89329,0.88505,0.08232,2921,2898,0
3,16,0.89774,0.88896,0.08785,2861,2837,0
3,17,0.89203,0.88390,0.08128,2869,2846,0
3,18,0.88958,0.88067,0.08917,2699,2675,0
3,19,0.88898,0.88042,0.08559,2828,2805,0
3,20,0.88854,0.87968,0.08859,5656,5633,0
3,21,0.89478,0.88572,0.09060,2922,2898,0
4,0,0.88567,0.87779,0.07874,10345,3339,6984
4,1,0.88990,0.88170,0.08197,2934,2910,0
4,2,0.88845,0.88018,0.08263,2803,2780,0
4,3,0.88341,0.87582,0.07591,2851,2827,0
4,4,0.87991,0.87188,0.08027,2863,2839,0
4,5,0.88289,0.87468,0.08201,2876,2853,0
4,6,0.87390,0.86528,0.08621,2766,2742,0
4,7,0.87228,0.86461,0.07673,2859,2835,0
4,8,0.87085,0.86215,0.08694,2774,2750,0
4,9,0.86881,0.86059,0.08219,2784,2760,0
4,10,0.86865,0.86044,0.08211,2754,2730,0
4,11,0.86280,0.85479,0.08018,2877,2852,0
4,12,0.85566,0.84776,0.07899,2851,2827,0
4,13,0.85583,0.84790,0.07934,2853,2829,0
4,14,0.85855,0.85015,0.08399,2768,2744,0
4,15,0.84535,0.83791,0.07441,2783,2760,0
4,16,0.85069,0.84281,0.07875,2763,2741,0
4,17,0.84594,0.83762,0.08314,2726,2703,0
4,18,0.84787,0.84010,0.07764,2848,2824,0
4,19,0.84458,0.83654,0.08039,2873,2850,0
4,20,0.83464,0.82711,0.07533,2837,2815,0
4,21,0.83053,0.82299,0.07534,2806,2783,0
5,0,0.82926,0.82122,0.08036,10388,4674,5692
5,1,0.83169,0.82415,0.07532,2815,2790,0
5,2,0.83104,0.82283,0.08209,2984,2960,0
5,3,0.82685,0.81865,0.08197,2885,2862,0
5,4,0.81831,0.81049,0.07816,2767,2743,0
5,5,0.82130,0.81333,0.07966,2750,2725,0
5,6,0.81844,0.81036,0.08080,2910,2885,0
5,7,0.81268,0.80501,0.07671,2943,2920,0
5,8,0.80933,0.80157,0.07764,2993,2969,0
5,9,0.80546,0.79760,0.07857,2944,2921,0
5,10,0.80061,0.79276,0.07847,2814,2790,0
5,11,0.80660,0.79871,0.07885,2848,2824,0
5,12,0.80100,0.79317,0.07823,2866,2843,0
5,13,0.79502,0.78755,0.07478,2684,2660,0
5,14,0.79128,0.78360,0.07684,2733,2710,0
5,15,0.79385,0.78654,0.07314,2762,2739,0
5,16,0.78923,0.78163,0.07605,2756,2732,0
5,17,0.78408,0.77640,0.07682,2902,2878,0
5,18,0.78382,0.77669,0.07126,3005,2983,0
5,19,0.77877,0.77112,0.07646,2815,2792,0
5,20,0.78589,0.77827,0.07624,2884,2860,0
5,21,0.77746,0.76987,0.07589,2824,2799,0
6,0,0.77291,0.76568,0.07227,10817,3449,7347
6,1,0.77505,0.76757,0.07483,2871,2848,0
6,2,0.76847,0.76105,0.07423,2975,2952,0
6,3,0.76684,0.75906,0.07785,2964,2939,0
6,4,0.76448,0.75703,0.07452,2935,2911,0
6,5,0.75859,0.75187,0.06720,2865,2841,0
6,6,0.76157,0.75450,0.07079,2879,2854,0
6,7,0.75056,0.74325,0.07314,2913,2890,0
6,8,0.74686,0.73972,0.07140,2894,2870,0
6,9,0.74228,0.73481,0.07476,2906,2882,0
6,10,0.74599,0.73886,0.07137,2911,2887,0
6,11,0.74360,0.73611,0.07484,2922,2898,0
6,12,0.73200,0.72442,0.07584,2862,2838,0
6,13,0.72577,0.71852,0.07245,2830,2807,0
6,14,0.72282,0.71582,0.07007,2833,2810,0
6,15,0.71293,0.70599,0.06937,2908,2885,0
6,16,0.70866,0.70181,0.06846,2768,2744,0
6,17,0.70142,0.69444,0.06975,2855,2831,0
6,18,0.70184,0.69499,0.06855,2885,2861,0
6,19,0.68801,0.68117,0.06838,2862,2838,0
6,20,0.68473,0.67777,0.06960,2800,2777,0
6,21,0.68323,0.67618,0.07049,2792,2768,0
7,0,0.67671,0.66928,0.07432,19284,11225,8037
7,1,0.67365,0.66650,0.07148,2861,2836,0
7,2,0.67000,0.66340,0.06601,2850,2825,0
7,3,0.66091,0.65449,0.06422,3030,3006,0
7,4,0.66190,0.65535,0.06551,2836,2811,0
7,5,0.65297,0.64607,0.06904,2902,2877,0
7,6,0.65055,0.64356,0.06996,2799,2774,0
7,7,0.65820,0.65154,0.06654,2939,2915,0
7,8,0.65348,0.64708,0.06401,2919,2896,0
