epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,1.07478,0.94943,0.12535,63389,8438,27930
1,1,1.08528,0.95422,0.13106,1494,1469,0
1,2,1.08515,0.95809,0.12707,1462,1435,0
1,3,1.08740,0.96035,0.12705,1475,1442,0
1,4,1.07954,0.95675,0.12279,1823,1796,0
1,5,1.07366,0.95520,0.11846,1923,1896,0
1,6,1.08356,0.95941,0.12416,1499,1472,0
1,7,1.08298,0.95919,0.12378,1462,1432,0
1,8,1.08545,0.96068,0.12477,1522,1498,0
1,9,1.08648,0.96065,0.12583,1506,1477,0
1,10,1.09213,0.96201,0.13012,1569,1532,0
1,11,1.09409,0.96633,0.12776,1605,1576,0
1,12,1.09272,0.96286,0.12986,1506,1480,0
1,13,1.08648,0.96114,0.12534,1504,1475,0
1,14,1.09106,0.96470,0.12636,12075,12047,0
1,15,1.09486,0.96546,0.12940,1530,1505,0
1,16,1.08603,0.96070,0.12533,1585,1558,0
1,17,1.09787,0.96463,0.13325,1509,1478,0
1,18,1.08958,0.96473,0.12484,1528,1499,0
1,19,1.09643,0.97031,0.12612,1630,1605,0
1,20,1.09614,0.97017,0.12597,1556,1530,0
1,21,1.10496,0.98192,0.12304,1473,1448,0
2,0,1.10799,0.98377,0.12422,14197,3052,11122
2,1,1.10010,0.97802,0.12208,1551,1525,0
2,2,1.11916,0.98795,0.13120,1577,1553,0
2,3,1.10402,0.98433,0.11970,1611,1583,0
2,4,1.09350,0.97522,0.11828,1534,1511,0
2,5,1.10671,0.97938,0.12734,1596,1566,0
2,6,1.10849,0.97842,0.13007,1575,1549,0
2,7,1.09771,0.97681,0.12090,1504,1476,0
2,8,1.09773,0.97211,0.12562,1610,1580,0
2,9,1.10201,0.97326,0.12875,1592,1567,0
2,10,1.09145,0.96716,0.12429,1545,1516,0
2,11,1.09661,0.97503,0.12158,1587,1560,0
2,12,1.09936,0.97846,0.12090,1609,1579,0
2,13,1.09906,0.97306,0.12600,1569,1543,0
2,14,1.10702,0.97886,0.12816,1599,1573,0
2,15,1.09351,0.97109,0.12241,6731,6702,0
2,16,1.09287,0.97588,0.11699,1461,1436,0
2,17,1.09605,0.97206,0.12399,1458,1429,0
2,18,1.09456,0.96830,0.12626,1668,1642,0
2,19,1.09013,0.96677,0.12336,1582,1553,0
2,20,1.09145,0.97025,0.12120,1626,1599,0
2,21,1.09205,0.96936,0.12269,1531,1506,0
3,0,1.09151,0.96724,0.12428,19615,5893,13695
3,1,1.09323,0.96796,0.12527,1598,1570,0
3,2,1.09226,0.96684,0.12542,1498,1472,0
3,3,1.09367,0.96928,0.12440,1543,1518,0
3,4,1.10252,0.97355,0.12897,1566,1540,0
3,5,1.08988,0.96529,0.12459,1578,1548,0
3,6,1.10001,0.96799,0.13203,1553,1522,0
3,7,1.09159,0.96552,0.12606,1597,1569,0
3,8,1.09981,0.97639,0.12342,1641,1612,0
3,9,1.08776,0.96585,0.12191,1553,1527,0
3,10,1.09016,0.96599,0.12417,1547,1523,0
3,11,1.09728,0.97394,0.12334,1509,1485,0
3,12,1.10275,0.98102,0.12172,1649,1622,0
3,13,1.08670,0.96674,0.11995,1608,1578,0
3,14,1.09569,0.97207,0.12362,1513,1484,0
3,15,1.09374,0.97308,0.12066,1514,1485,0
3,16,1.09110,0.96927,0.12183,1546,1520,0
3,17,1.10031,0.97624,0.12407,1534,1510,0
3,18,1.10552,0.97863,0.12689,1448,1425,0
3,19,1.10473,0.97727,0.12745,1442,1414,0
3,20,1.09982,0.97893,0.12090,1736,1707,0
3,21,1.11069,0.98199,0.12870,5191,5164,0
4,0,1.10148,0.97819,0.12329,13516,1425,12066
4,1,1.09380,0.97658,0.11722,1486,1461,0
4,2,1.11192,0.98218,0.12974,1603,1574,0
4,3,1.10191,0.97616,0.12574,1499,1474,0
4,4,1.10890,0.98312,0.12578,1536,1508,0
4,5,1.10178,0.98453,0.11725,1559,1533,0
4,6,1.10435,0.97938,0.12497,1570,1544,0
4,7,1.10062,0.97920,0.12142,1502,1473,0
4,8,1.10508,0.97887,0.12621,1485,1458,0
4,9,1.09514,0.97329,0.12185,1474,1446,0
4,10,1.10531,0.97816,0.12715,1533,1503,0
4,11,1.09316,0.97458,0.11857,1533,1507,0
4,12,1.09332,0.97495,0.11837,1636,1606,0
4,13,1.08835,0.97393,0.11441,1550,1523,0
4,14,1.10460,0.97864,0.12595,1558,1530,0
4,15,1.08765,0.97264,0.11501,1676,1650,0
4,16,1.10358,0.97479,0.12879,1711,1682,0
4,17,1.09815,0.97521,0.12294,1439,1415,0
4,18,1.09289,0.96915,0.12373,1504,1477,0
4,19,1.09520,0.97201,0.12318,1598,1572,0
4,20,1.09243,0.97117,0.12126,1682,1655,0
4,21,1.09755,0.97094,0.12662,1497,1471,0
5,0,1.08881,0.96972,0.11909,16420,3203,13193
5,1,1.09248,0.96272,0.12975,1578,1550,1
5,2,1.09250,0.96500,0.12750,1622,1594,0
5,3,1.09011,0.96405,0.12606,1539,1513,0
5,4,1.08147,0.96041,0.12106,1619,1588,0
5,5,1.09761,0.96875,0.12886,1576,1548,0
5,6,1.09108,0.96765,0.12343,1612,1584,0
5,7,1.09098,0.96762,0.12335,1664,1637,0
5,8,1.08740,0.96621,0.12119,2321,2293,0
5,9,1.09607,0.96895,0.12712,1555,1525,0
5,10,1.08969,0.97008,0.11960,1558,1532,0
5,11,1.09325,0.96663,0.12662,1573,1543,1
5,12,1.09326,0.96957,0.12369,1516,1488,0
5,13,1.09481,0.97068,0.12412,1506,1478,0
5,14,1.08572,0.96955,0.11617,1442,1415,0
5,15,1.09842,0.96985,0.12857,1574,1547,0
5,16,1.08973,0.96764,0.12209,1646,1619,0
5,17,1.08676,0.96841,0.11835,1567,1542,0
5,18,1.08902,0.96703,0.12199,1812,1783,0
5,19,1.09084,0.97130,0.11954,1436,1409,0
5,20,1.09515,0.96729,0.12786,2498,2471,0
5,21,1.09316,0.96513,0.12803,1528,1502,0
6,0,1.09374,0.97142,0.12232,15913,2538,13352
6,1,1.08885,0.96696,0.12189,1524,1495,0
6,2,1.08872,0.96587,0.12285,1533,1508,0
6,3,1.08969,0.96751,0.12218,1576,1547,0
6,4,1.08939,0.96790,0.12149,1488,1463,0
6,5,1.08723,0.96385,0.12338,1555,1527,0
6,6,1.08395,0.96801,0.11595,1552,1524,0
6,7,1.08770,0.96602,0.12167,1528,1501,0
6,8,1.08885,0.96650,0.12235,1554,1530,0
6,9,1.08886,0.96380,0.12506,1492,1467,0
6,10,1.08259,0.96362,0.11897,1571,1547,0
6,11,1.08841,0.96399,0.12442,1545,1518,0
6,12,1.09086,0.96797,0.12289,1978,1950,0
6,13,1.09792,0.97184,0.12608,1514,1486,0
6,14,1.08672,0.96348,0.12324,1612,1586,0
6,15,1.08705,0.96680,0.12025,1482,1456,0
6,16,1.08679,0.96809,0.11870,1461,1436,0
6,17,1.09181,0.96747,0.12435,1465,1441,0
6,18,1.09535,0.96799,0.12736,1471,1443,0
6,19,1.08944,0.96989,0.11955,1446,1419,0
6,20,1.09156,0.97026,0.12130,1419,1391,0
6,21,1.09507,0.96952,0.12554,1633,1607,0
7,0,1.09355,0.97028,0.12326,14627,5018,9586
7,1,1.09172,0.97106,0.12066,1646,1619,0
7,2,1.09361,0.97341,0.12020,1571,1545,0
7,3,1.08998,0.97067,0.11931,1483,1457,0
7,4,1.10510,0.97469,0.13041,1497,1469,0
7,5,1.09479,0.97428,0.12052,1562,1532,0
7,6,1.09260,0.97301,0.11959,1523,1495,0
7,7,1.09210,0.97168,0.12042,1602,1573,0
7,8,1.09470,0.97408,0.12062,1591,1564,0
7,9,1.09956,0.97570,0.12386,1561,1534,0
7,10,1.09768,0.97573,0.12196,1612,1588,0
7,11,1.09712,0.97654,0.12059,1554,1526,0
7,12,1.09488,0.97526,0.11962,1609,1580,0
7,13,1.10349,0.97943,0.12406,1509,1483,0
7,14,1.09975,0.97852,0.12123,1532,1504,0
7,15,1.10454,0.97929,0.12525,1536,1511,0
7,16,1.10017,0.97907,0.12110,1511,1486,0
7,17,1.09211,0.97964,0.11247,1553,1528,0
7,18,1.10343,0.98429,0.11915,1636,1607,0
7,19,1.10799,0.98759,0.12040,1481,1452,0
7,20,1.10139,0.98461,0.11678,1558,1533,0
7,21,1.10722,0.98553,0.12169,1536,1509,0
8,0,1.10730,0.98703,0.12027,17058,6057,10978
8,1,1.10573,0.98984,0.11589,1527,1501,0
8,2,1.12351,0.98919,0.13432,1470,1442,0
8,3,1.10499,0.98553,0.11947,1495,1469,0
8,4,1.10760,0.99043,0.11717,1473,1447,0
8,5,1.11216,0.98770,0.12445,1551,1522,0
8,6,1.10871,0.98755,0.12116,1562,1537,0
8,7,1.10291,0.98501,0.11790,1507,1481,0
8,8,1.11126,0.99055,0.12070,1482,1449,0
8,9,1.11030,0.98467,0.12562,1583,1555,0
8,10,1.11562,0.98862,0.12700,1576,1549,0
8,11,1.12097,0.98723,0.13374,1523,1497,0
8,12,1.09809,0.98244,0.11565,1492,1463,0
8,13,1.10846,0.98833,0.12013,1533,1507,0
8,14,1.11054,0.98611,0.12443,1562,1535,0
8,15,1.10868,0.98797,0.12071,1540,1508,0
8,16,1.10355,0.98329,0.12026,1515,1486,0
8,17,1.10581,0.98557,0.12024,1539,1513,0
8,18,1.10685,0.98497,0.12189,1496,1471,0
