epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,1.06696,0.94617,0.12079,63525,10378,14036
1,1,1.08144,0.95528,0.12617,1495,1467,0
1,2,1.09053,0.95769,0.13285,1462,1433,0
1,3,1.09589,0.95999,0.13591,1477,1442,0
1,4,1.07878,0.95859,0.12019,1821,1790,0
1,5,1.09074,0.95980,0.13093,1922,1892,0
1,6,1.08200,0.96327,0.11873,1499,1471,0
1,7,1.09529,0.96281,0.13248,1465,1433,0
1,8,1.09474,0.96278,0.13196,1518,1492,0
1,9,1.08414,0.95903,0.12511,1509,1480,0
1,10,1.08691,0.96307,0.12384,1567,1528,1
1,11,1.08657,0.96328,0.12329,1605,1574,0
1,12,1.08559,0.96250,0.12310,1505,1476,0
1,13,1.08377,0.96219,0.12157,1504,1474,0
1,14,1.08462,0.96061,0.12402,12077,12047,0
1,15,1.09403,0.96537,0.12866,1529,1503,0
1,16,1.08298,0.96266,0.12032,1584,1554,0
1,17,1.08707,0.96376,0.12331,1509,1475,0
1,18,1.09477,0.96503,0.12974,1530,1496,0
1,19,1.09093,0.97094,0.11998,1627,1600,0
1,20,1.09502,0.97088,0.12413,1558,1530,0
1,21,1.10936,0.98338,0.12598,1473,1445,0
2,0,1.09452,0.97495,0.11958,14193,1437,12733
2,1,1.10424,0.97951,0.12473,1555,1527,0
2,2,1.10542,0.98646,0.11896,1577,1553,0
2,3,1.09464,0.97435,0.12028,1554,1521,0
2,4,1.11024,0.98573,0.12451,1595,1569,0
2,5,1.10350,0.97445,0.12905,1593,1562,0
2,6,1.11309,0.98330,0.12979,1575,1546,0
2,7,1.10508,0.97706,0.12803,1508,1477,0
2,8,1.09780,0.97599,0.12181,1606,1572,0
2,9,1.10882,0.97301,0.13581,1594,1568,0
2,10,1.08985,0.96829,0.12157,1545,1515,0
2,11,1.09076,0.97283,0.11793,1588,1562,0
2,12,1.10354,0.97959,0.12395,1609,1575,0
2,13,1.08810,0.96735,0.12075,1566,1538,1
2,14,1.11205,0.98033,0.13172,1599,1572,0
2,15,1.08966,0.96598,0.12368,6732,6701,0
2,16,1.10299,0.97824,0.12475,1459,1432,0
2,17,1.08569,0.96537,0.12032,1457,1426,0
2,18,1.09013,0.96938,0.12075,1669,1641,0
2,19,1.09505,0.96899,0.12606,1582,1550,0
2,20,1.10157,0.96853,0.13304,1625,1594,0
2,21,1.08883,0.96961,0.11922,1532,1505,0
3,0,1.08983,0.96679,0.12304,19618,9827,9768
3,1,1.09747,0.96865,0.12882,1595,1562,0
3,2,1.08876,0.96739,0.12138,1497,1471,0
3,3,1.08821,0.96599,0.12222,1543,1518,0
3,4,1.09310,0.96671,0.12640,1567,1542,0
3,5,1.09941,0.97049,0.12892,1581,1549,0
3,6,1.09770,0.97591,0.12179,1547,1513,0
3,7,1.08700,0.96597,0.12103,1601,1570,0
3,8,1.09601,0.97466,0.12135,1640,1609,0
3,9,1.09632,0.97630,0.12002,1552,1525,0
3,10,1.09168,0.96482,0.12685,1550,1525,0
3,11,1.10308,0.97763,0.12544,1508,1482,0
3,12,1.10308,0.97732,0.12577,1649,1619,0
3,13,1.08725,0.96997,0.11728,1607,1574,0
3,14,1.10199,0.97297,0.12902,1511,1481,0
3,15,1.08879,0.97054,0.11825,1515,1483,0
3,16,1.09280,0.96985,0.12295,1546,1521,0
3,17,1.10504,0.97799,0.12705,1534,1510,0
3,18,1.09935,0.97772,0.12162,1447,1421,0
3,19,1.09809,0.97344,0.12465,1443,1412,0
3,20,1.09825,0.97951,0.11874,1737,1704,0
3,21,1.10920,0.98313,0.12607,5191,5160,0
4,0,1.10333,0.97913,0.12419,13516,1419,12072
4,1,1.10211,0.98355,0.11856,1489,1462,0
4,2,1.10470,0.98193,0.12277,1599,1569,0
4,3,1.10479,0.97832,0.12648,1500,1474,0
4,4,1.10467,0.98268,0.12200,1533,1503,0
4,5,1.09966,0.97809,0.12157,1562,1533,0
4,6,1.10432,0.98036,0.12396,1571,1541,0
4,7,1.10323,0.97976,0.12347,1501,1471,0
4,8,1.10691,0.97879,0.12812,1481,1453,0
4,9,1.10350,0.97819,0.12531,1475,1443,0
4,10,1.09488,0.97627,0.11861,1534,1501,0
4,11,1.09740,0.97334,0.12405,1534,1507,0
4,12,1.09958,0.97582,0.12376,1635,1603,0
4,13,1.10038,0.97521,0.12517,1552,1523,0
4,14,1.09736,0.97636,0.12100,1557,1529,0
4,15,1.10062,0.97663,0.12399,1676,1649,0
4,16,1.09736,0.97388,0.12348,1712,1678,0
4,17,1.10237,0.97381,0.12855,1438,1413,0
4,18,1.08760,0.96831,0.11928,1504,1475,0
4,19,1.09324,0.97204,0.12120,1598,1571,0
4,20,1.09536,0.97205,0.12332,1683,1651,0
4,21,1.09149,0.96847,0.12303,1497,1471,0
5,0,1.08640,0.96688,0.11951,16420,3080,13315
5,1,1.09341,0.96778,0.12563,1576,1548,0
5,2,1.09261,0.96612,0.12649,1622,1590,0
5,3,1.08901,0.96938,0.11963,1539,1512,0
5,4,1.08560,0.96335,0.12225,1620,1586,0
5,5,1.08613,0.96352,0.12261,1574,1547,0
5,6,1.09046,0.96756,0.12291,1612,1582,0
5,7,1.08799,0.96692,0.12107,1664,1636,0
5,8,1.08521,0.96457,0.12064,2321,2290,0
5,9,1.09741,0.96925,0.12815,1554,1521,0
5,10,1.09375,0.97040,0.12335,1556,1530,0
5,11,1.08656,0.96618,0.12038,1574,1542,0
5,12,1.09319,0.97152,0.12167,1518,1491,0
5,13,1.10066,0.97189,0.12878,1506,1475,0
5,14,1.09268,0.97222,0.12046,1442,1412,0
5,15,1.08950,0.96901,0.12049,1574,1547,0
5,16,1.09344,0.96987,0.12358,1645,1615,0
5,17,1.09185,0.96966,0.12219,1569,1544,0
5,18,1.08277,0.96831,0.11446,1811,1779,0
5,19,1.09109,0.97072,0.12037,1436,1409,0
5,20,1.09460,0.96926,0.12534,2498,2467,0
5,21,1.09237,0.96422,0.12815,1528,1499,0
6,0,1.09370,0.96949,0.12422,15911,3654,12232
6,1,1.08650,0.96818,0.11832,1525,1436,0
6,2,1.09336,0.97121,0.12215,1536,1510,0
6,3,1.08952,0.96408,0.12544,1573,1543,0
6,4,1.09329,0.96750,0.12579,1486,1461,0
6,5,1.07984,0.96536,0.11447,1557,1525,0
6,6,1.09297,0.96552,0.12745,1551,1523,0
6,7,1.09664,0.96875,0.12789,1531,1500,0
6,8,1.08555,0.96519,0.12036,1551,1525,0
6,9,1.09146,0.96606,0.12539,1492,1464,0
6,10,1.08402,0.96497,0.11905,1571,1546,0
6,11,1.09139,0.96631,0.12507,1545,1517,0
6,12,1.09916,0.97045,0.12872,1981,1949,0
6,13,1.08652,0.96840,0.11812,1512,1485,0
6,14,1.07838,0.96475,0.11363,1610,1581,0
6,15,1.09836,0.96862,0.12974,1482,1455,0
6,16,1.08964,0.96730,0.12234,1460,1432,0
6,17,1.09358,0.96890,0.12467,1465,1440,0
6,18,1.08829,0.96703,0.12125,1471,1441,0
6,19,1.09228,0.97176,0.12052,1444,1414,0
6,20,1.09370,0.97086,0.12284,1419,1391,0
6,21,1.09481,0.97038,0.12444,1632,1603,0
7,0,1.09285,0.96943,0.12343,14628,3565,11040
7,1,1.09516,0.97153,0.12363,1643,1612,0
7,2,1.09282,0.97389,0.11894,1573,1545,0
7,3,1.09399,0.97059,0.12340,1483,1455,0
7,4,1.09825,0.97217,0.12608,1498,1467,0
7,5,1.10092,0.97518,0.12573,1562,1530,0
7,6,1.09661,0.97516,0.12145,1521,1492,0
7,7,1.09567,0.97217,0.12350,1601,1571,0
7,8,1.08871,0.97273,0.11598,1591,1566,0
7,9,1.10434,0.97639,0.12794,1562,1534,0
7,10,1.09712,0.97515,0.12197,1612,1587,0
7,11,1.10019,0.97705,0.12314,1555,1523,0
7,12,1.10529,0.97591,0.12938,1607,1575,0
7,13,1.10301,0.97762,0.12539,1509,1482,0
7,14,1.09498,0.97850,0.11648,1531,1501,0
7,15,1.09712,0.98007,0.11704,1537,1512,0
7,16,1.10149,0.97817,0.12332,1511,1484,0
7,17,1.10411,0.98197,0.12214,1553,1525,0
7,18,1.10300,0.98521,0.11779,1636,1604,0
7,19,1.10210,0.98384,0.11826,1482,1449,0
7,20,1.10635,0.98421,0.12214,1558,1531,0
