epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,1.07493,0.94774,0.12719,63064,10362,16515
1,1,1.08140,0.95504,0.12636,1492,1465,0
1,2,1.09177,0.95690,0.13487,1462,1436,0
1,3,1.08505,0.95655,0.12850,1476,1446,0
1,4,1.07646,0.95799,0.11847,1822,1790,0
1,5,1.08592,0.96144,0.12448,1922,1899,0
1,6,1.08569,0.96231,0.12339,1500,1474,0
1,7,1.08697,0.96123,0.12574,1463,1440,0
1,8,1.08870,0.96289,0.12580,1521,1486,0
1,9,1.08714,0.96005,0.12710,1506,1476,0
1,10,1.08722,0.96152,0.12569,1564,1533,0
1,11,1.09523,0.96253,0.13270,1610,1578,0
1,12,1.08877,0.96271,0.12606,1505,1483,0
1,13,1.08721,0.96108,0.12613,1506,1477,0
1,14,1.08076,0.96101,0.11975,12074,12052,0
1,15,1.09182,0.96584,0.12598,1529,1499,0
1,16,1.08922,0.96176,0.12746,1586,1562,0
1,17,1.09158,0.96203,0.12955,1509,1485,0
1,18,1.09758,0.96358,0.13400,1529,1502,0
1,19,1.09699,0.97010,0.12690,1627,1605,0
1,20,1.09621,0.96967,0.12654,1558,1528,29
1,21,1.11271,0.98288,0.12984,1472,1445,0
2,0,1.10634,0.97923,0.12711,14194,3972,10199
2,1,1.09385,0.97336,0.12050,1556,1530,0
2,2,1.09485,0.97156,0.12329,1575,1548,0
2,3,1.10357,0.97441,0.12916,1555,1533,0
2,4,1.09992,0.98072,0.11920,1593,1561,0
2,5,1.10329,0.97586,0.12743,1597,1568,0
2,6,1.11374,0.98154,0.13220,1571,1542,0
2,7,1.10367,0.98262,0.12106,1507,1474,0
2,8,1.09711,0.97427,0.12284,1609,1575,0
2,9,1.09694,0.97227,0.12467,1592,1564,0
2,10,1.09389,0.96946,0.12443,1545,1523,0
2,11,1.09201,0.97054,0.12147,1586,1550,0
2,12,1.09809,0.98006,0.11802,1607,1579,0
2,13,1.10080,0.96833,0.13247,1571,1539,0
2,14,1.10785,0.97974,0.12812,1600,1564,0
2,15,1.08890,0.96827,0.12063,6731,6699,0
2,16,1.10435,0.97763,0.12672,1461,1435,0
2,17,1.09307,0.96697,0.12610,1457,1433,0
2,18,1.09561,0.97086,0.12474,1668,1640,0
2,19,1.09366,0.96793,0.12573,1582,1556,0
2,20,1.09488,0.96799,0.12689,1624,1599,0
2,21,1.08605,0.96764,0.11840,1533,1503,0
3,0,1.08141,0.96458,0.11683,19621,8069,11529
3,1,1.10086,0.96718,0.13368,1597,1574,0
3,2,1.08861,0.96541,0.12320,1498,1473,0
3,3,1.09082,0.96725,0.12357,1542,1513,0
3,4,1.09582,0.96826,0.12756,1566,1537,0
3,5,1.09767,0.96834,0.12933,1578,1543,0
3,6,1.09037,0.96657,0.12380,1549,1520,0
3,7,1.10168,0.97618,0.12550,1600,1566,0
3,8,1.10405,0.97559,0.12846,1641,1618,0
3,9,1.09699,0.97475,0.12223,1550,1525,0
3,10,1.08522,0.96540,0.11982,1549,1519,0
3,11,1.10223,0.97328,0.12895,1509,1481,0
3,12,1.10108,0.97814,0.12295,1651,1618,0
3,13,1.09628,0.96863,0.12765,1603,1577,0
3,14,1.09472,0.97374,0.12098,1513,1479,0
3,15,1.09085,0.97147,0.11938,1514,1492,0
3,16,1.09667,0.96754,0.12914,1545,1521,0
3,17,1.09099,0.97360,0.11738,1535,1507,0
3,18,1.10532,0.97799,0.12733,1447,1420,0
3,19,1.10184,0.97585,0.12598,1442,1413,0
3,20,1.10135,0.97861,0.12273,1738,1714,0
3,21,1.10845,0.98204,0.12641,5189,5159,0
4,0,1.10472,0.98198,0.12275,13519,1910,11585
4,1,1.10366,0.98230,0.12137,1484,1455,0
4,2,1.09935,0.97759,0.12177,1608,1578,0
4,3,1.10705,0.97990,0.12714,1494,1464,1
4,4,1.10486,0.98312,0.12174,1535,1513,0
4,5,1.11217,0.98219,0.12998,1566,1537,0
4,6,1.10373,0.98088,0.12285,1565,1535,0
4,7,1.10387,0.97951,0.12436,1500,1466,0
4,8,1.10127,0.97847,0.12280,1483,1447,0
4,9,1.10114,0.97519,0.12594,1476,1446,0
4,10,1.10562,0.97766,0.12795,1532,1509,0
4,11,1.10110,0.97626,0.12484,1534,1505,0
4,12,1.09453,0.97474,0.11980,1637,1611,0
4,13,1.09307,0.97155,0.12153,1551,1517,0
4,14,1.10626,0.97551,0.13075,1558,1525,0
4,15,1.09572,0.97605,0.11967,1676,1647,0
4,16,1.09678,0.97298,0.12381,1711,1689,0
4,17,1.10212,0.97474,0.12738,1438,1413,0
4,18,1.08697,0.96767,0.11931,1504,1481,0
4,19,1.09651,0.97246,0.12405,1598,1570,0
4,20,1.09234,0.97248,0.11986,1682,1652,0
4,21,1.08834,0.96795,0.12040,1498,1471,0
5,0,1.08366,0.96842,0.11524,16420,3202,13194
5,1,1.08937,0.96776,0.12161,1582,1555,0
5,2,1.08236,0.96384,0.11852,1622,1593,0
5,3,1.08956,0.96578,0.12378,1541,1519,0
5,4,1.08555,0.96291,0.12264,1616,1587,0
5,5,1.08898,0.96458,0.12440,1575,1549,0
5,6,1.08749,0.96532,0.12217,1614,1581,0
5,7,1.09584,0.96847,0.12737,1664,1639,0
5,8,1.08865,0.96545,0.12320,2318,2291,0
5,9,1.09296,0.96983,0.12312,1555,1521,0
5,10,1.09088,0.96687,0.12401,1558,1536,0
5,11,1.08756,0.96740,0.12016,1573,1548,0
5,12,1.08992,0.96813,0.12178,1517,1489,0
5,13,1.09425,0.97003,0.12422,1507,1474,0
5,14,1.09360,0.97096,0.12264,1441,1417,0
5,15,1.09530,0.96832,0.12699,1574,1549,0
