epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,1.07491,0.94525,0.12966,61840,24703,11661
1,1,1.08266,0.95316,0.12950,1486,1464,0
1,2,1.08457,0.95794,0.12663,1460,1437,0
1,3,1.08757,0.96089,0.12668,1479,1446,0
1,4,1.08866,0.96443,0.12422,1815,1793,0
1,5,1.07661,0.95205,0.12457,1921,1899,0
1,6,1.08129,0.95937,0.12192,1501,1479,0
1,7,1.08690,0.96216,0.12474,1462,1436,3
1,8,1.09395,0.96533,0.12862,1520,1498,0
1,9,1.08200,0.96299,0.11901,1507,1484,0
1,10,1.08425,0.96212,0.12213,1567,1532,0
1,11,1.09433,0.96630,0.12803,1606,1583,0
1,12,1.08280,0.96210,0.12069,1506,1484,0
1,13,1.08774,0.96326,0.12447,1507,1485,0
1,14,1.08906,0.96204,0.12702,12075,12052,0
1,15,1.09961,0.96909,0.13052,1525,1503,0
1,16,1.08611,0.96093,0.12518,1589,1567,0
1,17,1.08913,0.96356,0.12557,1505,1471,0
1,18,1.09310,0.96519,0.12791,1533,1510,0
1,19,1.09373,0.96946,0.12427,1623,1601,0
1,20,1.09839,0.96851,0.12988,1563,1541,0
1,21,1.10410,0.98359,0.12051,1471,1449,0
2,0,1.10778,0.98291,0.12487,14196,2871,11303
2,1,1.10570,0.98247,0.12324,1554,1532,0
2,2,1.09539,0.96930,0.12609,1574,1551,0
2,3,1.11279,0.98163,0.13116,1554,1528,3
2,4,1.09476,0.97272,0.12204,1595,1573,0
2,5,1.11117,0.97715,0.13402,1592,1570,0
2,6,1.10979,0.98332,0.12646,1578,1556,0
2,7,1.11167,0.98513,0.12653,1505,1477,0
2,8,1.10315,0.97489,0.12826,1607,1585,0
2,9,1.09621,0.97309,0.12312,1595,1573,0
2,10,1.10122,0.96950,0.13172,1541,1519,0
2,11,1.09280,0.97231,0.12050,1592,1567,2
2,12,1.09720,0.97837,0.11884,1605,1573,0
2,13,1.09395,0.96602,0.12793,1569,1547,0
2,14,1.11217,0.97796,0.13421,1606,1582,0
