epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,0.71940,0.94791,0.03891,25349,19110,6215
1,1,0.77623,0.95426,0.04528,1486,1462,0
1,2,0.71424,0.95370,0.03481,1575,1550,0
1,3,0.71028,0.95687,0.03956,1551,1526,0
1,4,0.75253,0.95786,0.03397,1925,1901,0
1,5,0.73021,0.95457,0.03799,1908,1884,0
1,6,0.70559,0.96106,0.03672,1464,1441,0
1,7,0.76044,0.96546,0.04171,2171,2149,0
1,8,0.74804,0.96510,0.04472,1503,1479,0
1,9,0.77073,0.96505,0.04511,2229,2204,0
1,10,0.75864,0.96490,0.04199,1921,1896,0
1,11,0.77694,0.96752,0.04679,1677,1652,0
1,12,0.78033,0.96978,0.03765,1833,1808,0
1,13,0.73014,0.97098,0.03183,1894,1462,0
1,14,0.76121,0.97038,0.03683,1975,1953,0
1,15,0.72987,0.97610,0.04097,1801,1778,0
1,16,0.69626,0.97571,0.04010,1616,1590,0
1,17,0.78790,0.98109,0.04014,1750,1725,0
1,18,0.77868,0.98225,0.03734,1497,1473,0
1,19,0.78655,0.98509,0.04246,1519,1495,0
1,20,0.74581,0.99003,0.04213,1527,1505,0
1,21,0.77364,0.99313,0.03866,1506,1483,0
2,0,0.78193,0.99424,0.03570,9629,3171,6436
2,1,0.76454,0.99412,0.03207,1876,1852,0
2,2,0.72810,0.99359,0.03909,1703,1676,1
2,3,0.75743,0.99677,0.04134,1580,1556,0
2,4,0.80500,0.99978,0.03997,2146,2121,0
2,5,0.75786,1.00009,0.04420,2211,2188,0
2,6,0.78399,0.99804,0.04503,2137,2115,0
2,7,0.77734,0.99959,0.03539,1905,1878,0
2,8,0.80013,0.99738,0.04018,2004,1979,0
2,9,0.79073,0.99523,0.04125,1570,1545,0
2,10,0.76127,0.99361,0.03893,1895,1869,0
2,11,0.81107,0.99655,0.04031,1736,1708,0
2,12,0.79971,0.99038,0.03466,1580,1552,0
2,13,0.79305,0.98669,0.04204,2004,1982,0
2,14,0.77830,0.98806,0.03474,2131,2108,0
2,15,0.77591,0.98656,0.03518,1881,1855,0
2,16,0.79339,0.98324,0.03836,2049,2025,0
2,17,0.77709,0.98168,0.03924,1542,1520,0
2,18,0.72132,0.98017,0.03653,1859,1835,0
2,19,0.76363,0.98094,0.04243,1800,1774,0
2,20,0.78915,0.97822,0.04785,1626,1602,0
2,21,0.73563,0.97390,0.03119,1641,1619,0
3,0,0.72813,0.97931,0.04319,9964,2604,6588
3,1,0.74313,0.97716,0.04928,2414,2391,0
3,2,0.72601,0.97383,0.04116,1883,1858,0
3,3,0.77195,0.97484,0.04704,1507,1482,0
3,4,0.71228,0.97360,0.03724,1561,1535,0
3,5,0.75579,0.97435,0.03636,1587,1561,0
3,6,0.73996,0.97651,0.03742,1970,1947,0
3,7,0.73177,0.97328,0.03839,1522,1496,0
3,8,0.75133,0.97067,0.04068,1506,1476,0
3,9,0.73482,0.97293,0.03730,1982,1960,0
3,10,0.74682,0.97176,0.03910,1578,1551,0
3,11,0.79225,0.97042,0.03672,1488,1460,0
3,12,0.77450,0.97529,0.04147,1565,1538,0
3,13,0.74845,0.97799,0.04449,1933,1909,0
3,14,0.75139,0.97646,0.03659,1620,1595,0
3,15,0.76690,0.97247,0.03946,1475,1446,0
3,16,0.76389,0.97254,0.03954,1531,1508,0
3,17,0.77571,0.97244,0.03390,1507,1484,0
3,18,0.72985,0.97580,0.03589,1469,1445,0
3,19,0.74641,0.97402,0.03367,1461,1435,0
3,20,0.75372,0.97224,0.03793,1492,1468,0
3,21,0.77267,0.97190,0.03691,1524,1501,0
4,0,0.75911,0.97097,0.03462,9353,2936,6394
4,1,0.76621,0.97252,0.04067,1601,1578,0
4,2,0.71483,0.97349,0.03586,1554,1530,0
