epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,0.74510,0.94773,0.04413,25571,13201,12347
1,1,0.73489,0.95471,0.04258,1487,1465,0
1,2,0.73085,0.95821,0.04124,1578,1555,0
1,3,0.78240,0.96062,0.03938,1548,1525,0
1,4,0.69247,0.95773,0.03811,1927,1905,0
1,5,0.70136,0.96099,0.03890,1908,1886,0
1,6,0.75416,0.96175,0.03654,1464,1442,0
1,7,0.71882,0.96215,0.03952,2172,2150,0
1,8,0.75717,0.96614,0.04413,1504,1482,0
1,9,0.76740,0.96519,0.03253,2225,2202,0
1,10,0.76213,0.96468,0.03680,1926,1904,0
1,11,0.74438,0.96889,0.04246,1675,1652,0
1,12,0.78696,0.96941,0.03529,1835,1813,0
1,13,0.73236,0.97218,0.04063,1892,1870,0
1,14,0.74969,0.97091,0.04341,1977,1955,0
1,15,0.71101,0.97578,0.04718,1799,1777,0
1,16,0.73833,0.97416,0.04029,1615,1593,0
1,17,0.77925,0.97838,0.03989,1752,1730,0
1,18,0.75083,0.98468,0.04453,1495,1473,0
1,19,0.80850,0.98686,0.03944,1521,1499,0
1,20,0.79500,0.98949,0.04397,1524,1502,0
1,21,0.76304,0.99342,0.03644,1510,1488,0
2,0,0.73033,0.99344,0.03992,9630,1566,8041
2,1,0.74646,0.99420,0.03882,1875,1852,0
2,2,0.77177,0.99305,0.04134,1705,1683,0
2,3,0.78197,0.99745,0.04756,1580,1558,0
2,4,0.75993,0.99792,0.03740,2147,2125,0
2,5,0.73798,0.99616,0.05026,2212,2190,0
2,6,0.79864,0.99997,0.04111,2136,2114,0
2,7,0.77731,0.99478,0.04164,1903,1880,0
2,8,0.75441,0.99922,0.04343,2004,1982,0
2,9,0.78621,0.99475,0.03856,1571,1548,0
2,10,0.74598,0.99322,0.04805,1895,1873,0
2,11,0.77593,0.99511,0.03540,1735,1713,0
2,12,0.77069,0.99083,0.03488,1577,1555,0
2,13,0.75752,0.98838,0.04376,2007,1984,0
2,14,0.75222,0.98827,0.05105,2133,2111,0
2,15,0.78549,0.98709,0.03896,1879,1857,0
2,16,0.76196,0.98567,0.03660,2050,2028,0
2,17,0.75885,0.98340,0.03946,1543,1521,0
2,18,0.74620,0.98048,0.03939,1857,1835,0
2,19,0.73933,0.98187,0.03569,1800,1778,0
2,20,0.75770,0.97799,0.03771,1626,1604,0
2,21,0.76728,0.97484,0.04123,1639,1617,0
3,0,0.74640,0.98203,0.03989,9964,1682,8230
3,1,0.73558,0.97340,0.04451,2413,2391,0
3,2,0.75353,0.97534,0.04146,1882,1860,0
3,3,0.79519,0.97568,0.03692,1506,1484,0
3,4,0.75763,0.97104,0.04001,1562,1539,0
3,5,0.75448,0.97491,0.04473,1588,1566,0
3,6,0.74098,0.97085,0.03784,1969,1947,0
3,7,0.76805,0.97399,0.04192,1523,1501,0
3,8,0.77348,0.97062,0.04538,1505,1483,0
3,9,0.77019,0.97325,0.04054,1982,1960,0
3,10,0.72200,0.97277,0.04092,1582,1560,0
3,11,0.74234,0.97082,0.04528,1486,1464,0
3,12,0.73581,0.97408,0.03291,1565,1542,0
3,13,0.74313,0.97556,0.04073,1936,1913,0
3,14,0.74929,0.97569,0.03747,1615,1593,0
3,15,0.75844,0.97137,0.03686,1478,1455,0
3,16,0.70427,0.97410,0.04093,1532,1510,0
3,17,0.76680,0.97371,0.03806,1507,1485,0
3,18,0.71286,0.97608,0.04389,1469,1447,0
3,19,0.75140,0.97372,0.03717,1462,1440,0
3,20,0.77321,0.97041,0.04333,1492,1470,0
3,21,0.76844,0.97232,0.04034,1522,1500,0
4,0,0.75545,0.97164,0.04172,9353,1456,7874
4,1,0.75053,0.97416,0.03581,1602,1580,0
4,2,0.75896,0.97296,0.04566,1555,1532,0
4,3,0.75261,0.97039,0.04121,1574,1552,0
4,4,0.76924,0.97034,0.03766,1576,1554,0
4,5,0.71959,0.97359,0.03760,1492,1469,0
4,6,0.75921,0.97274,0.03727,1568,1546,0
4,7,0.72409,0.97156,0.03386,1831,1809,0
4,8,0.73947,0.97152,0.04062,1511,1489,0
4,9,0.72102,0.97221,0.03995,1508,1486,0
4,10,0.78798,0.97234,0.04041,1592,1570,0
4,11,0.71480,0.97712,0.04863,1821,1799,0
4,12,0.74361,0.97517,0.03457,1561,1539,0
