epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,0.72828,0.94923,0.03467,27340,17860,9457
1,1,0.71463,0.95680,0.04050,1513,1490,0
1,2,0.74861,0.95824,0.04021,1577,1553,0
1,3,0.72526,0.95476,0.03670,1548,1524,0
1,4,0.76575,0.96257,0.03498,1927,1903,0
1,5,0.75935,0.95969,0.04360,1908,1884,0
1,6,0.76295,0.95948,0.03356,1466,1437,0
1,7,0.73261,0.96463,0.03541,2171,2149,0
1,8,0.77181,0.96453,0.03518,1505,1480,0
1,9,0.74123,0.96363,0.04012,2224,2200,0
1,10,0.75772,0.96458,0.04005,1926,1902,0
1,11,0.74334,0.96724,0.03934,1675,1651,0
1,12,0.79946,0.96944,0.03422,1832,1808,0
1,13,0.74967,0.97072,0.03923,1894,1865,0
1,14,0.75720,0.97098,0.03716,1975,1949,0
1,15,0.69975,0.97642,0.03773,1801,1778,0
1,16,0.72256,0.97456,0.03770,1616,1593,0
1,17,0.75084,0.97830,0.04025,1752,1729,0
1,18,0.74448,0.98334,0.04344,1493,1471,0
1,19,0.72738,0.98559,0.03705,1521,1498,0
1,20,0.79500,0.98998,0.03821,1527,1499,0
1,21,0.77066,0.99330,0.04860,1506,1482,0
2,0,0.75135,0.99750,0.03805,9629,3400,6208
2,1,0.79091,0.99174,0.03767,1877,1852,0
2,2,0.77316,0.99921,0.03872,1703,1680,0
2,3,0.75746,0.99787,0.03391,1582,1557,0
2,4,0.79077,0.99667,0.04222,2146,2122,0
2,5,0.78713,1.00072,0.04291,2212,2182,0
2,6,0.78420,0.99851,0.03859,2135,2106,0
2,7,0.77665,0.99938,0.04107,1906,1883,0
2,8,0.74437,0.99810,0.03893,2002,1977,0
2,9,0.74896,0.99634,0.04436,1573,1549,0
2,10,0.82471,0.99549,0.03785,1893,1869,0
2,11,0.76016,0.99709,0.04055,1735,1712,0
2,12,0.76090,0.98938,0.04150,1580,1556,0
2,13,0.75610,0.98677,0.03476,2002,1972,0
2,14,0.72459,0.98862,0.03603,2134,2105,0
2,15,0.75435,0.98577,0.03009,1879,1856,0
2,16,0.76064,0.98470,0.04510,2052,2029,0
2,17,0.73547,0.98183,0.04185,1541,1517,0
2,18,0.76014,0.98271,0.04274,1859,1836,0
2,19,0.75144,0.98104,0.03877,1800,1777,0
2,20,0.79758,0.97620,0.04078,1627,1604,0
2,21,0.76172,0.97695,0.03365,1639,1610,0
3,0,0.77068,0.97982,0.03891,9963,3863,6076
3,1,0.68656,0.97863,0.03923,2411,2384,0
3,2,0.75674,0.97438,0.03913,1882,1858,0
3,3,0.73855,0.97703,0.04612,1513,1489,0
3,4,0.78500,0.97315,0.04020,1557,1532,0
3,5,0.77926,0.97561,0.04061,1586,1563,0
3,6,0.74074,0.97578,0.04402,1970,1941,0
3,7,0.73034,0.97348,0.03501,1523,1498,0
3,8,0.74499,0.97091,0.04687,1505,1481,0
3,9,0.80723,0.97145,0.03120,1982,1954,0
3,10,0.76323,0.97113,0.03879,1581,1555,0
3,11,0.77032,0.97107,0.03997,1485,1461,0
3,12,0.70934,0.97212,0.03246,1567,1544,0
3,13,0.75664,0.97397,0.03443,1932,1906,0
3,14,0.70920,0.97525,0.03931,1618,1594,0
3,15,0.78415,0.97323,0.03594,1477,1454,0
3,16,0.75494,0.97235,0.04035,1532,1505,0
3,17,0.76777,0.97165,0.03542,1507,1481,0
3,18,0.74242,0.97644,0.04353,1468,1445,0
3,19,0.76361,0.97220,0.03892,1462,1439,0
3,20,0.72297,0.97108,0.04483,1492,1469,0
3,21,0.75745,0.97428,0.04547,1522,1497,0
4,0,0.72801,0.97017,0.03653,9351,1989,7339
4,1,0.77649,0.97228,0.03791,1601,1575,0
4,2,0.72402,0.97020,0.03757,1555,1528,0
4,3,0.74176,0.97098,0.03094,1574,1551,0
4,4,0.74314,0.97319,0.03713,1574,1550,0
4,5,0.75073,0.97222,0.03679,1492,1469,0
4,6,0.69919,0.97266,0.04399,1570,1546,0
4,7,0.76812,0.97279,0.03388,1829,1805,0
4,8,0.75373,0.97029,0.04545,1512,1482,0
4,9,0.71932,0.97168,0.04116,1508,1482,0
4,10,0.72637,0.97278,0.03892,1592,1569,0
4,11,0.75227,0.97521,0.04041,1823,1799,0
4,12,0.72053,0.97275,0.03777,1559,1536,0
4,13,0.77031,0.97233,0.03816,1515,1492,0
4,14,0.75578,0.97705,0.04317,1560,1536,0
4,15,0.76969,0.97425,0.03514,1497,1468,0
4,16,0.78226,0.97513,0.03917,1473,1447,0
4,17,0.75631,0.97860,0.04500,1528,1505,0
4,18,0.74096,0.97376,0.03695,1561,1538,0
4,19,0.73959,0.97929,0.03937,1612,1590,0
4,20,0.72326,0.97398,0.03815,1535,1512,0
4,21,0.77562,0.97757,0.03784,1512,1488,0
5,0,0.74478,0.97816,0.04105,9418,3453,5942
5,1,0.72232,0.97632,0.03574,1797,1770,0
5,2,0.78011,0.97954,0.04603,2312,2288,0
5,3,0.71728,0.97799,0.04441,1587,1561,0
5,4,0.70342,0.97961,0.03894,2111,2088,0
5,5,0.70748,0.97488,0.04397,1725,1703,0
5,6,0.79196,0.97750,0.04496,1642,1618,0
5,7,0.74735,0.97698,0.03976,1486,1461,0
5,8,0.77415,0.97514,0.04121,1551,1523,0
5,9,0.75664,0.97723,0.04177,2004,1977,0
5,10,0.73610,0.97781,0.04243,1566,1541,0
5,11,0.73423,0.97584,0.04060,1880,1852,0
5,12,0.73935,0.97760,0.03917,1863,1839,0
5,13,0.76055,0.97600,0.03793,1544,1519,0
5,14,0.77652,0.97548,0.04331,1898,1874,0
5,15,0.77850,0.97674,0.03732,1482,1456,0
5,16,0.72991,0.97662,0.04102,1500,1474,0
5,17,0.73260,0.97548,0.04281,1562,1539,0
5,18,0.69526,0.97499,0.03502,1563,1537,0
5,19,0.71480,0.97870,0.03977,1469,1445,0
5,20,0.73373,0.97591,0.03908,1491,1467,0
5,21,0.70660,0.97684,0.03925,1534,1511,0
6,0,0.75915,0.97603,0.03596,9755,4272,5460
6,1,0.72176,0.97875,0.03773,2099,2076,0
6,2,0.74466,0.97686,0.03922,1557,1530,0
6,3,0.80412,0.97459,0.04207,1619,1595,0
6,4,0.79821,0.97715,0.03804,1943,1918,0
6,5,0.75858,0.97883,0.03199,2262,2238,0
6,6,0.79264,0.97730,0.03877,1607,1580,0
6,7,0.75643,0.97660,0.03805,1524,1501,0
6,8,0.74532,0.97563,0.03681,1477,1452,0
6,9,0.75942,0.97723,0.04110,1934,1907,0
6,10,0.74779,0.97930,0.03802,1619,1596,0
6,11,0.74697,0.98095,0.04325,1584,1557,0
6,12,0.74444,0.97984,0.03902,1871,1846,0
6,13,0.76502,0.97946,0.04331,1510,1483,0
6,14,0.78789,0.97923,0.03804,1632,1609,0
6,15,0.76364,0.97810,0.03782,1556,1532,0
6,16,0.70241,0.98083,0.03700,1566,1540,0
6,17,0.73093,0.97767,0.03820,1572,1546,0
6,18,0.74335,0.97956,0.03715,1489,1466,0
6,19,0.76885,0.97905,0.03482,1517,1492,0
6,20,0.71748,0.97936,0.03867,1516,1493,0
6,21,0.77407,0.98520,0.03949,1449,1427,0
7,0,0.74123,0.98087,0.04645,9456,3512,5921
7,1,0.73684,0.98325,0.04507,1445,1418,0
7,2,0.75144,0.98159,0.03555,1516,1489,0
7,3,0.75099,0.98325,0.03176,1502,1478,0
7,4,0.75899,0.98572,0.03532,1553,1528,0
7,5,0.76101,0.98403,0.04375,1547,1524,0
7,6,0.76597,0.98391,0.04198,1569,1545,0
