epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,0.98682,0.94791,0.03891,29534,15396,14115
1,1,1.00038,0.95534,0.04503,1816,1794,0
1,2,0.99402,0.95949,0.03454,1533,1510,0
1,3,1.00090,0.96175,0.03915,1939,1917,0
1,4,0.99357,0.96002,0.03355,1600,1578,0
1,5,0.98952,0.95207,0.03745,1821,1799,0
1,6,0.99542,0.95928,0.03614,1525,1502,0
1,7,1.00419,0.96319,0.04100,1461,1431,0
1,8,1.00695,0.96304,0.04390,1484,1455,0
1,9,1.00459,0.96037,0.04422,2077,2055,0
1,10,1.00178,0.96062,0.04115,1491,1468,0
1,11,1.00689,0.96107,0.04582,1952,1929,0
1,12,0.99769,0.96084,0.03685,1477,1455,0
1,13,0.99382,0.96262,0.03120,1544,1522,0
1,14,0.99499,0.95896,0.03603,1602,1572,0
1,15,1.00635,0.96629,0.04007,1462,1433,0
1,16,1.00225,0.96304,0.03921,1881,1859,0
1,17,1.00217,0.96296,0.03921,1813,1792,0
1,18,1.00176,0.96529,0.03647,1444,1422,0
1,19,1.00859,0.96716,0.04144,1532,1510,0
1,20,1.00994,0.96882,0.04112,1548,1526,0
1,21,1.01327,0.97554,0.03773,1760,1730,0
2,0,1.00276,0.96793,0.03483,9726,2667,6998
2,1,1.00743,0.97612,0.03132,1657,1635,0
2,2,1.01825,0.98009,0.03816,1873,1850,0
2,3,1.00359,0.96329,0.04030,1586,1564,0
2,4,1.01116,0.97223,0.03894,1507,1482,0
2,5,1.01133,0.96827,0.04306,1625,1599,0
2,6,1.01778,0.97393,0.04386,1508,1480,0
2,7,1.00954,0.97505,0.03449,1576,1554,0
2,8,1.00446,0.96539,0.03907,1586,1564,0
2,9,1.00095,0.96078,0.04016,1606,1584,0
2,10,0.99899,0.96107,0.03792,2024,2002,0
2,11,1.00592,0.96667,0.03925,1602,1576,0
2,12,1.00572,0.97197,0.03375,1663,1635,0
2,13,0.99876,0.95783,0.04093,2070,2041,0
2,14,1.00552,0.97169,0.03384,2352,2330,0
2,15,0.99253,0.95827,0.03426,1926,1903,0
2,16,1.00758,0.97031,0.03727,2380,2358,0
2,17,0.99903,0.96089,0.03814,1868,1845,0
2,18,0.99469,0.95911,0.03558,1811,1789,0
2,19,1.00319,0.96195,0.04124,1813,1787,0
2,20,1.00744,0.96098,0.04646,2238,2213,0
2,21,0.98506,0.95469,0.03037,1561,1532,0
3,0,0.99822,0.95626,0.04196,10027,3445,6560
3,1,1.00395,0.95613,0.04782,2601,2579,0
3,2,0.99767,0.95768,0.03999,2374,2346,0
3,3,1.00301,0.95740,0.04561,2632,2610,0
3,4,0.99379,0.95757,0.03623,1674,1644,0
3,5,0.99817,0.96279,0.03538,1582,1560,0
3,6,0.99630,0.95992,0.03638,2630,2608,0
3,7,1.00938,0.97212,0.03727,1496,1468,0
3,8,1.01148,0.97199,0.03949,1557,1531,0
3,9,1.00040,0.96408,0.03632,1961,1938,0
3,10,1.00023,0.96225,0.03798,1972,1944,0
3,11,1.00999,0.97433,0.03565,1526,1504,0
3,12,1.01665,0.97640,0.04025,3045,3023,0
3,13,1.01539,0.97220,0.04319,2613,2585,0
3,14,1.00728,0.97175,0.03554,1892,1870,0
3,15,1.00648,0.96820,0.03828,1470,1443,0
3,16,1.00785,0.96947,0.03838,1914,1892,0
