epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,0.99186,0.94773,0.04413,29124,11350,17750
1,1,0.99479,0.95243,0.04236,1819,1794,0
1,2,1.00014,0.95925,0.04090,1533,1507,0
1,3,1.00172,0.96277,0.03896,1940,1915,1
1,4,1.00371,0.96610,0.03761,1600,1574,0
1,5,1.00009,0.96174,0.03835,1822,1797,0
1,6,0.99260,0.95664,0.03596,1524,1499,0
1,7,0.99970,0.96084,0.03886,1462,1440,0
1,8,1.00543,0.96213,0.04330,1485,1461,0
1,9,0.99217,0.96022,0.03195,2071,2045,0
1,10,0.99796,0.96186,0.03610,1494,1470,0
1,11,1.00140,0.95977,0.04162,1956,1929,1
1,12,0.99458,0.96002,0.03456,1474,1448,0
1,13,1.00410,0.96432,0.03978,1545,1519,0
1,14,1.00374,0.96132,0.04242,1602,1580,0
1,15,1.01291,0.96676,0.04615,1463,1438,0
1,16,1.00071,0.96132,0.03939,1882,1857,0
1,17,1.00371,0.96474,0.03898,1813,1788,0
1,18,1.01033,0.96686,0.04347,1444,1419,0
1,19,1.00724,0.96876,0.03848,1530,1505,0
1,20,1.01272,0.96982,0.04290,1550,1525,0
1,21,1.01201,0.97642,0.03559,1759,1737,0
2,0,1.00833,0.96938,0.03895,9727,3717,5988
2,1,1.01486,0.97696,0.03790,1655,1629,0
2,2,1.00470,0.96439,0.04031,1872,1847,0
2,3,1.02045,0.97411,0.04633,1586,1560,0
2,4,1.00906,0.97257,0.03649,1508,1483,0
2,5,1.01648,0.96752,0.04896,1626,1601,0
2,6,1.01476,0.97469,0.04007,1508,1484,0
2,7,1.01142,0.97087,0.04055,1575,1553,0
2,8,1.00830,0.96602,0.04228,1588,1562,0
2,9,0.99978,0.96218,0.03760,1603,1580,0
2,10,1.00564,0.95882,0.04682,2025,1999,0
2,11,0.99972,0.96524,0.03448,1602,1577,0
2,12,1.00682,0.97286,0.03396,1664,1639,0
2,13,0.99870,0.95609,0.04261,2071,2046,0
2,14,1.02169,0.97209,0.04960,2353,2330,0
2,15,0.99509,0.95722,0.03787,1926,1901,0
2,16,1.00602,0.97039,0.03562,2377,2353,0
2,17,0.99810,0.95975,0.03835,1869,1844,0
2,18,0.99585,0.95751,0.03834,1810,1785,0
2,19,0.99549,0.96072,0.03476,1817,1792,0
2,20,0.99397,0.95728,0.03669,2235,2211,0
2,21,0.99747,0.95736,0.04011,1560,1535,0
3,0,1.00466,0.96583,0.03883,10027,2273,7732
3,1,1.00155,0.95826,0.04329,2597,2572,0
3,2,1.01383,0.97355,0.04028,2380,2358,0
3,3,0.99353,0.95765,0.03588,2633,2608,0
3,4,0.99593,0.95705,0.03888,1672,1647,0
3,5,1.00341,0.95999,0.04342,1582,1556,0
3,6,0.99844,0.96167,0.03677,2629,2604,0
3,7,1.00122,0.96054,0.04068,1496,1472,0
3,8,1.01541,0.97138,0.04404,1552,1528,1
3,9,1.00290,0.96357,0.03933,1957,1932,0
3,10,0.99963,0.95989,0.03974,1975,1952,0
3,11,1.02109,0.97716,0.04393,1530,1505,0
3,12,1.00837,0.97636,0.03201,3043,3017,0
3,13,1.00753,0.96798,0.03954,2616,2591,0
3,14,1.00699,0.97058,0.03641,1890,1865,0
3,15,1.00453,0.96875,0.03578,1468,1444,0
3,16,1.00772,0.96795,0.03976,1915,1890,0
3,17,1.00965,0.97271,0.03694,2135,2112,0
3,18,1.01558,0.97300,0.04258,1729,1706,0
3,19,1.00887,0.97281,0.03606,1835,1811,0
3,20,1.01448,0.97251,0.04197,2100,2076,0
3,21,1.01494,0.97582,0.03912,1513,1489,0
4,0,1.01391,0.97344,0.04046,9719,3359,6338
4,1,1.00733,0.97259,0.03474,1571,1545,0
4,2,1.02138,0.97716,0.04422,1892,1868,0
4,3,1.01358,0.97368,0.03990,1592,1532,0
4,4,1.01158,0.97510,0.03648,1970,1947,0
4,5,1.01521,0.97877,0.03643,1527,1503,0
4,6,1.01021,0.97407,0.03614,2388,2362,0
4,7,1.00190,0.96907,0.03283,1567,1542,0
4,8,1.01141,0.97207,0.03934,1510,1486,0
4,9,1.00768,0.96897,0.03871,1575,1550,1
4,10,1.01510,0.97598,0.03912,1946,1921,0
4,11,1.01455,0.96749,0.04706,1886,1861,0
4,12,1.00504,0.97149,0.03355,2432,2408,1
4,13,1.00538,0.96720,0.03817,1928,1905,0
4,14,1.01865,0.97680,0.04185,1792,1766,0
4,15,1.00907,0.97200,0.03707,1452,1428,0
4,16,1.01350,0.97496,0.03854,1516,1491,0
4,17,1.01644,0.97868,0.03776,1480,1456,0
4,18,1.00523,0.97227,0.03296,1546,1522,0
4,19,1.02668,0.97829,0.04839,1533,1509,0
4,20,1.00653,0.97698,0.02956,1568,1544,0
4,21,1.01552,0.97811,0.03741,1835,1811,0
5,0,1.01763,0.98115,0.03647,9870,3580,6032
5,1,1.01547,0.97772,0.03775,1877,1853,0
5,2,1.01234,0.97945,0.03289,1574,1549,0
5,3,1.01425,0.97871,0.03554,1868,1842,0
5,4,1.02288,0.97707,0.04581,1919,1895,0
5,5,1.02595,0.98294,0.04301,1540,1514,0
5,6,1.02044,0.98182,0.03863,1585,1560,0
5,7,1.02344,0.98342,0.04002,1947,1924,0
5,8,1.01714,0.98364,0.03350,1958,1933,0
5,9,1.01595,0.98259,0.03336,2584,2559,0
5,10,1.02102,0.98418,0.03684,1628,1603,0
5,11,1.02053,0.98455,0.03598,1810,1786,0
5,12,1.01634,0.98386,0.03247,2238,2213,0
5,13,1.02262,0.98385,0.03877,1636,1611,0
5,14,1.02541,0.98725,0.03816,1491,1467,0
5,15,1.02032,0.98447,0.03584,1657,1632,0
5,16,1.02472,0.98541,0.03930,1532,1509,0
5,17,1.02455,0.98470,0.03985,1535,1510,0
5,18,1.01864,0.98553,0.03312,1559,1535,0
5,19,1.03030,0.98899,0.04132,1504,1479,0
5,20,1.02810,0.98717,0.04093,1539,1514,0
5,21,1.02989,0.99028,0.03961,1504,1481,0
6,0,1.03401,0.99227,0.04174,10348,2398,7535
6,1,1.02551,0.98829,0.03722,1546,1521,0
6,2,1.02626,0.99061,0.03566,1590,1566,0
6,3,1.03028,0.98867,0.04161,1517,1493,0
6,4,1.02845,0.99213,0.03632,1594,1570,0
6,5,1.02703,0.98984,0.03719,1591,1566,0
6,6,1.03502,0.98766,0.04736,1771,1745,0
6,7,1.03162,0.99061,0.04101,2016,1991,0
6,8,1.03045,0.99255,0.03791,1563,1538,0
6,9,1.04011,0.99400,0.04611,1928,1903,0
6,10,1.02386,0.98887,0.03500,1580,1554,0
6,11,1.02674,0.99222,0.03452,1514,1490,0
6,12,1.03699,0.99169,0.04529,1534,1509,0
6,13,1.03280,0.99464,0.03816,1531,1506,0
6,14,1.02859,0.99206,0.03653,1585,1561,0
6,15,1.02920,0.98988,0.03932,1577,1552,0
6,16,1.03336,0.99408,0.03929,1559,1535,0
6,17,1.03008,0.99092,0.03916,1729,1705,0
6,18,1.02707,0.98816,0.03892,1524,1500,0
6,19,1.03252,0.99342,0.03910,1515,1490,0
6,20,1.02152,0.98983,0.03169,1568,1544,0
6,21,1.02949,0.99336,0.03613,1450,1426,0
7,0,1.02721,0.99263,0.03457,9704,1875,7698
7,1,1.03358,0.99201,0.04157,1972,1947,0
7,2,1.03430,0.99350,0.04080,1914,1889,0
7,3,1.02446,0.99030,0.03416,2295,2271,0
7,4,1.02966,0.99033,0.03933,1865,1841,0
7,5,1.02044,0.98768,0.03276,1544,1519,0
7,6,1.03946,0.98983,0.04963,1634,1608,0
7,7,1.02156,0.98792,0.03364,1515,1490,0
7,8,1.02945,0.98887,0.04058,2480,2455,0
7,9,1.03270,0.98979,0.04290,1540,1516,0
7,10,1.02259,0.98651,0.03608,1958,1933,0
7,11,1.02935,0.98625,0.04310,1565,1542,0
7,12,1.02234,0.98162,0.04071,1544,1519,0
7,13,1.00790,0.97693,0.03097,1970,1944,0
7,14,1.00824,0.97490,0.03334,1511,1488,0
7,15,1.01643,0.98047,0.03596,1554,1529,0
7,16,1.01343,0.97588,0.03755,1964,1940,0
7,17,1.00816,0.97407,0.03409,1551,1527,0
7,18,0.99946,0.97002,0.02944,1909,1884,0
7,19,1.00872,0.97005,0.03867,1570,1546,0
7,20,1.00873,0.97036,0.03837,1576,1553,0
7,21,1.00984,0.97124,0.03861,1624,1599,0
8,0,1.00770,0.97263,0.03507,9621,1851,7348
8,1,1.01466,0.97160,0.04307,1937,1913,0
8,2,1.00391,0.96886,0.03505,1938,1913,0
8,3,1.01168,0.97768,0.03400,1557,1532,0
8,4,1.00909,0.97207,0.03702,1909,1885,0
8,5,1.02196,0.98041,0.04155,1523,1499,0
8,6,1.01309,0.97448,0.03861,1478,1453,0
8,7,1.00680,0.97470,0.03210,1456,1431,0
8,8,1.01185,0.97660,0.03524,1445,1420,0
8,9,1.02156,0.98222,0.03934,1506,1482,0
8,10,1.01946,0.97851,0.04094,1439,1414,0
8,11,1.01900,0.98026,0.03874,1458,1434,0
8,12,1.01589,0.97874,0.03715,1482,1456,0
8,13,1.01607,0.98003,0.03604,1501,1476,0
8,14,1.01935,0.98023,0.03912,1588,1564,0
8,15,1.00907,0.97833,0.03074,1572,1547,0
8,16,1.01659,0.97532,0.04127,1450,1427,0
8,17,1.01163,0.97665,0.03499,1553,1528,0
8,18,1.01380,0.97601,0.03779,1577,1553,0
8,19,1.01505,0.97686,0.03819,1456,1431,0
8,20,1.01453,0.97477,0.03976,1457,1432,0
8,21,1.01052,0.97541,0.03510,1913,1888,0
9,0,1.01481,0.97839,0.03643,10221,2355,7843
9,1,1.01464,0.97727,0.03737,1960,1934,1
9,2,1.02489,0.98114,0.04376,1562,1538,0
9,3,1.01807,0.97980,0.03827,1516,1492,0
9,4,1.01941,0.98486,0.03455,1563,1539,0
9,5,1.01736,0.98262,0.03474,1590,1565,0
9,6,1.02535,0.98679,0.03857,1573,1547,0
9,7,1.02315,0.98683,0.03632,1486,1461,0
