epoch,itr,loss,loss_jepa,loss_forecast,iter-time(ms),gpu-time(ms),dataload-time(ms)
1,0,0.99118,0.94830,0.04288,28610,10886,15797
1,1,0.99027,0.95109,0.03919,1820,1797,0
1,2,1.00467,0.95670,0.04797,1532,1510,0
1,3,1.00066,0.95737,0.04329,1940,1913,0
1,4,0.99573,0.96237,0.03336,1598,1576,0
1,5,0.99458,0.95558,0.03900,1822,1799,0
1,6,0.99666,0.95866,0.03799,1523,1501,0
1,7,1.00355,0.96312,0.04044,1463,1441,0
1,8,1.00235,0.96262,0.03973,1486,1464,0
1,9,1.00049,0.95797,0.04253,2070,2048,0
1,10,1.00059,0.96102,0.03957,1493,1465,0
1,11,1.00462,0.95860,0.04602,1956,1933,0
1,12,0.99937,0.96038,0.03898,1476,1453,0
1,13,1.00200,0.96133,0.04067,1544,1521,0
1,14,0.99490,0.95982,0.03508,1601,1579,0
1,15,1.00503,0.96529,0.03975,1464,1442,0
1,16,1.00409,0.96246,0.04163,1880,1858,0
1,17,1.01017,0.96482,0.04535,1814,1792,0
1,18,1.01468,0.96621,0.04847,1444,1422,0
1,19,1.01248,0.97129,0.04118,1531,1509,0
1,20,1.00773,0.96701,0.04073,1548,1526,0
1,21,1.02006,0.97525,0.04481,1759,1738,0
2,0,1.01217,0.96936,0.04280,9727,1640,8064
2,1,1.00000,0.96487,0.03513,1656,1634,0
2,2,1.01159,0.97421,0.03738,1871,1849,0
2,3,1.01692,0.97332,0.04361,1586,1564,0
2,4,0.99859,0.96576,0.03283,1509,1486,0
2,5,1.01303,0.97099,0.04204,1621,1598,0
2,6,1.01888,0.97211,0.04677,1511,1489,0
2,7,1.00054,0.96520,0.03534,1577,1554,0
2,8,1.00563,0.96811,0.03752,1587,1565,0
2,9,1.00203,0.96406,0.03797,1605,1577,0
2,10,0.99804,0.96037,0.03768,2023,2000,0
2,11,1.00279,0.96681,0.03598,1602,1580,0
2,12,1.00482,0.97210,0.03272,1663,1641,0
2,13,1.00620,0.95965,0.04655,2069,2047,0
2,14,1.01663,0.97497,0.04166,2353,2331,0
2,15,0.99423,0.96127,0.03295,1926,1903,0
2,16,1.01363,0.97233,0.04129,2379,2352,0
2,17,0.99982,0.95957,0.04025,1870,1848,0
2,18,0.99916,0.96016,0.03900,1811,1789,0
2,19,1.00708,0.96427,0.04281,1814,1792,0
2,20,0.99849,0.95704,0.04145,2237,2215,0
2,21,0.99062,0.95630,0.03432,1561,1539,0
3,0,0.98951,0.95704,0.03247,10027,1462,8542
3,1,1.00291,0.95404,0.04887,2602,2580,0
3,2,1.00956,0.97248,0.03709,2375,2353,0
3,3,0.99820,0.96040,0.03780,2631,2609,0
3,4,1.00477,0.96104,0.04374,1674,1651,0
3,5,1.00352,0.96086,0.04266,1581,1559,0
3,6,0.99841,0.95994,0.03847,2631,2609,0
3,7,1.00431,0.96205,0.04226,1493,1463,0
3,8,1.01607,0.97372,0.04234,1555,1533,0
3,9,1.00942,0.97294,0.03648,1959,1937,0
3,10,0.99610,0.96117,0.03493,1976,1953,0
3,11,1.01926,0.97453,0.04473,1528,1505,0
3,12,1.01276,0.97533,0.03744,3041,3018,0
3,13,1.01010,0.96749,0.04261,2618,2596,0
3,14,1.00428,0.96957,0.03471,1892,1870,0
